Name,Sector,Link,Website,About us
Twinstar Industries Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/twinstarindustries/TSE,http://www.twinstar.in,"Twinstar Industries Ltd is engaged in the business of Software Development. The services provided by the company are IT training, onsite consultancy, ITES or BPO services and software solution services. It is specialized in project management, system design and programming."
Veefin Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/veefinsolutions/VS06,http://www.veefin.com,
Virinchi  Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/virinchi/VT11,http://www.virinchi.com,Virinchi Technologies is an IT Products & Solutions and Services company focusing on financial services Industry. The company is the world leader as software service provider to Retail Micro Lending and deferred presentment Industry.
WEP Solutions - RE Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/wepsolutions-re/WSR,,
Wherrelz IT Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/wherrelzitsolutions/WIS,http://www.wherrelz.in,
IEL Ltd.,Solvent  Extraction,https://www.moneycontrol.com/india/stockpricequote/edible-oils-solvent-extraction/iel/IE02,http://www.nanavatigroup.com,"Indian Extractions is a leading manufacturer and exporter of groundnut de-oiled cakes from India.The company processes groundnut, soya and rapeseed oil cakes and derives de-oiled cakes and refined edible oils.In India, the company sells their refined solvent extracted groundnut oil under the brand name Diamond."
Aadi Industries Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/aadiindustries/AI63,http://www.aadiindustries.com,"Aadi Industries is engaged in the trading of electrical goods.The company has diversified its business trading in magnets, white boards and various magnetic items.The companys also providing financial services which includes services such as bill discounting, investments, trading in shares, lending and investment services in real estates."
Aarti Industries Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartiindustries/AI45,http://www.aarti-industries.com,"Aarti Industries Limited is a leading and highly integrated chemical manufacturer involved in manufacturing of various benzene based downstream and derivative products. Product range of the company includes Para nitro aniline/Para flouro aniline,Etofylline b.p, /e.p. Aminophylline b.p. Aciphylline piperazine,Para flouro nitro benzene/ Ortho flouro nitro benzene,Chloro flouro aniline/ 2,4, Dichloro flouro benzene & 1,3, Diflouro benzene.The company also in the business segment of Pharmaceuticals, Speciality Chemicals, Home & Personal Care Chemicals."
Aether Industries Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/aetherindustries/AI84,http://www.aether.co.in,
Alkyl Amines Chemicals Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/chemicals/alkylamineschemicals/AAC,http://www.alkylamines.com,"Alkyl Amines Chemicals Ltd is a global supplier of amines and amine-based chemicals to the pharmaceutical, agrochemical, rubber chemical and water treatment industries, among others.Their product range includes Aliphatic Amines,Amine Derivatives and Fine Chemicals"
Amal Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/dyes-pigments/amal/AP05,http://www.amal.co.in,Amal Ltd is engaged in the manufacture of dyes and dye intermediates.
AMI Organics Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/amiorganics/AO05,http://www.amiorganics.com,
Anupam Rasayan India Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/anupamrasayanindia/ARI02,http://www.anupamrasayan.com,
Apcotex Industries Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/rubber/apcotexindustries/AI58,http://www.apcotex.com,"Apcotex Industries Ltd is one of the leading producers of VP latex, SB and carboxylated sb latexes , acrylic latexes , nitrile latex , SBR Latex , Carboxylated SBR , High Styrene Resin and Synthetic Rubber in India. They have one of the broadest ranges of products based on Styrene Butadiene chemistry.The company`s segments include Paper & paper Products, Tyre Cord dipping, carpet, Paints, Oil resistant Gasket, Construction, Textiles, Footwear & Micro sheet, Conveyer belts, hoses & automotive components."
Asian Petroproducts and Exports Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/asianpetroproductsexports/APE,https://asianpetro.in,"Asian Petroproducts & Exports Ltd is in the business of Organic Chemicals. They mainly manufacture Ethanolamines, Ethoxylates & Polyethylene Glycol and other chemicals at their plant."
Atul Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/chemicals/atul/A06,http://www.atul.co.in,"Atul Ltd operates through six business divisions, namely, Agrochemicals, Aromatics, Bulk Chemicals & Intermediates, Colors, Pharmaceuticals & Intermediates and Polymers. They are the world leader in Dapsone, an anti-bacterial drug. Their product range includes Agrochemicals i.e.Herbicides,Fungicides,Insecticides,Intermediates, Aromatics i.e. Perfumery Grades & Inorganics,Bulk Chemicals & Intermediates i.e. Semi Speciality Intermediates, Colors,Pharmaceuticals & Intermediates i.e. Phosgene Derivative Intermediates,Bulk Actives,Bulk Chemicals,Polymers i.e. LAPOX Epoxy Systems, LAPOX Curing Agents & Formaldehydes,Floras i.e.Geraniol ex-palmarosa,Patchouli Oil, Safed Musli (Chlorophytum borivilianum), Henna (Law sonia inermis),.The company also engagged in the business of Life Science Chemicals, Performance & Other Chemicals."
AVI Polymers Ltd.,Speciality Chemicals,https://www.moneycontrol.com/india/stockpricequote/speciality-chemicals/avipolymers/AVI04,http://www.avipolymers.com,"AVI Polymers Limited. was founded in 2001 as a pioneering trading house specialized in Polymers Division. Over the years, they have steadily developed into a high-performance trading house handling a wide and well-balanced range of products like plastic & rubber compounds. Their products are divided into chemical division, dye intermediate division, detergent chemical division, and polymers division. They are located in Ahmedabad, Gujarat."
